"Overall","variable","sp","season","climate","method"
0,"DEP","DMS","winter","CMCC-CM","gam"
NA,"SST","DMS","winter","CMCC-CM","gam"
0,"SSHg","DMS","winter","CMCC-CM","gam"
NA,"SSH","DMS","winter","CMCC-CM","gam"
NA,"SSTg","DMS","winter","CMCC-CM","gam"
NA,"CURu","DMS","winter","CMCC-CM","gam"
NA,"CURv","DMS","winter","CMCC-CM","gam"
0,"CUR","DMS","winter","CMCC-CM","gam"
NA,"WINv","DMS","winter","CMCC-CM","gam"
0,"WINu","DMS","winter","CMCC-CM","gam"
0,"WIN","DMS","winter","CMCC-CM","gam"
