"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","CanESM2","winter","gbm"
0.320837726248329,"SST","SRP","CanESM2","winter","gbm"
11.8196449749741,"SSTg","SRP","CanESM2","winter","gbm"
100,"WIN","SRP","CanESM2","winter","gbm"
11.528449638091,"WINu","SRP","CanESM2","winter","gbm"
18.8818071492495,"WINv","SRP","CanESM2","winter","gbm"
10.4825325558815,"CUR","SRP","CanESM2","winter","gbm"
10.6997875327975,"CURu","SRP","CanESM2","winter","gbm"
6.08800096210331,"CURv","SRP","CanESM2","winter","gbm"
23.0212844640984,"SSH","SRP","CanESM2","winter","gbm"
35.104932864919,"SSHg","SRP","CanESM2","winter","gbm"
3.26883180191742,"DEP","SRP","CanESM2","winter","gbm"
