"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","CanESM2","winter","rf"
71.3832527524898,"SST","AFS","CanESM2","winter","rf"
45.5105314866283,"SSTg","AFS","CanESM2","winter","rf"
44.9737053471098,"WINu","AFS","CanESM2","winter","rf"
28.9516002956965,"WINv","AFS","CanESM2","winter","rf"
52.3817853298945,"CURu","AFS","CanESM2","winter","rf"
72.6127946794758,"CURv","AFS","CanESM2","winter","rf"
100,"SSH","AFS","CanESM2","winter","rf"
44.2106085957367,"SSHg","AFS","CanESM2","winter","rf"
97.7410205285148,"DEP","AFS","CanESM2","winter","rf"
