"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","EC-EARTH","winter","rf"
46.8762866707359,"SST","SRP","EC-EARTH","winter","rf"
49.1829537997905,"SSTg","SRP","EC-EARTH","winter","rf"
100,"WINu","SRP","EC-EARTH","winter","rf"
45.3104897865731,"WINv","SRP","EC-EARTH","winter","rf"
34.9282682026775,"CURu","SRP","EC-EARTH","winter","rf"
35.9832175251824,"CURv","SRP","EC-EARTH","winter","rf"
62.5533568150255,"SSH","SRP","EC-EARTH","winter","rf"
38.6675638285995,"SSHg","SRP","EC-EARTH","winter","rf"
59.9092538910184,"DEP","SRP","EC-EARTH","winter","rf"
