"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","NorESM1-M","winter","rf"
71.0927917833407,"SST","AFS","NorESM1-M","winter","rf"
47.8340627786665,"SSTg","AFS","NorESM1-M","winter","rf"
58.2236958444161,"WINu","AFS","NorESM1-M","winter","rf"
38.8281149229533,"WINv","AFS","NorESM1-M","winter","rf"
44.6772946872488,"CURu","AFS","NorESM1-M","winter","rf"
45.4297955617813,"CURv","AFS","NorESM1-M","winter","rf"
91.6511572842634,"SSH","AFS","NorESM1-M","winter","rf"
47.0871300290159,"SSHg","AFS","NorESM1-M","winter","rf"
100,"DEP","AFS","NorESM1-M","winter","rf"
