"Overall","variable","sp","climate","season","method"
0,"ICE","SFS","EC-EARTH","summer","gbm"
100,"SST","SFS","EC-EARTH","summer","gbm"
19.7465057803999,"SSTg","SFS","EC-EARTH","summer","gbm"
51.3691586689632,"WIN","SFS","EC-EARTH","summer","gbm"
59.3150400319919,"WINu","SFS","EC-EARTH","summer","gbm"
43.243592145309,"WINv","SFS","EC-EARTH","summer","gbm"
19.8589020385825,"CUR","SFS","EC-EARTH","summer","gbm"
21.7318930530738,"CURu","SFS","EC-EARTH","summer","gbm"
38.6239939867096,"CURv","SFS","EC-EARTH","summer","gbm"
94.4065609583731,"SSH","SFS","EC-EARTH","summer","gbm"
60.2547645442993,"SSHg","SFS","EC-EARTH","summer","gbm"
38.067635407664,"DEP","SFS","EC-EARTH","summer","gbm"
