"Overall","variable","sp","climate","season","method"
0,"ICE","SFS","NorESM1-M","winter","rf"
99.4615029986941,"SST","SFS","NorESM1-M","winter","rf"
49.1996963615972,"SSTg","SFS","NorESM1-M","winter","rf"
54.9673444577581,"WINu","SFS","NorESM1-M","winter","rf"
41.5231617066033,"WINv","SFS","NorESM1-M","winter","rf"
37.0442740987564,"CURu","SFS","NorESM1-M","winter","rf"
41.8894506619052,"CURv","SFS","NorESM1-M","winter","rf"
75.5820684135309,"SSH","SFS","NorESM1-M","winter","rf"
34.1797140326702,"SSHg","SFS","NorESM1-M","winter","rf"
100,"DEP","SFS","NorESM1-M","winter","rf"
