"Overall","variable","sp","climate","season","method"
0,"ICE","WAB","EC-EARTH","summer","rf"
42.8886953266586,"SST","WAB","EC-EARTH","summer","rf"
28.9406909726545,"SSTg","WAB","EC-EARTH","summer","rf"
38.7322302684434,"WINu","WAB","EC-EARTH","summer","rf"
26.1311607261965,"WINv","WAB","EC-EARTH","summer","rf"
22.6380788863684,"CURu","WAB","EC-EARTH","summer","rf"
34.489820885092,"CURv","WAB","EC-EARTH","summer","rf"
52.3936235048006,"SSH","WAB","EC-EARTH","summer","rf"
26.8425966614126,"SSHg","WAB","EC-EARTH","summer","rf"
100,"DEP","WAB","EC-EARTH","summer","rf"
