"Overall","variable","sp","climate","season","method"
0,"ICE","SFS","BCC-CSM1.1","summer","gbm"
100,"SST","SFS","BCC-CSM1.1","summer","gbm"
58.1688067016141,"SSTg","SFS","BCC-CSM1.1","summer","gbm"
3.57623512721924,"WIN","SFS","BCC-CSM1.1","summer","gbm"
3.74528681265266,"WINu","SFS","BCC-CSM1.1","summer","gbm"
4.47938017416858,"WINv","SFS","BCC-CSM1.1","summer","gbm"
14.6259408617672,"CUR","SFS","BCC-CSM1.1","summer","gbm"
54.8213689471929,"CURu","SFS","BCC-CSM1.1","summer","gbm"
56.6100851527416,"CURv","SFS","BCC-CSM1.1","summer","gbm"
44.304861688339,"SSH","SFS","BCC-CSM1.1","summer","gbm"
22.1466863440537,"SSHg","SFS","BCC-CSM1.1","summer","gbm"
23.6149469439073,"DEP","SFS","BCC-CSM1.1","summer","gbm"
