"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","MAC","winter","ACCESS1-0","svm"
88.4094351349889,88.4094351349889,"SST","MAC","winter","ACCESS1-0","svm"
62.4819120703871,62.4819120703871,"WINu","MAC","winter","ACCESS1-0","svm"
25.7133294419867,25.7133294419867,"WINv","MAC","winter","ACCESS1-0","svm"
63.3202318340067,63.3202318340067,"WIN","MAC","winter","ACCESS1-0","svm"
46.3852115055064,46.3852115055064,"CURu","MAC","winter","ACCESS1-0","svm"
66.6976207706233,66.6976207706233,"CURv","MAC","winter","ACCESS1-0","svm"
38.1136983742854,38.1136983742854,"CUR","MAC","winter","ACCESS1-0","svm"
100,100,"SSH","MAC","winter","ACCESS1-0","svm"
62.9497173949717,62.9497173949717,"SSHg","MAC","winter","ACCESS1-0","svm"
20.191147656832,20.191147656832,"SSTg","MAC","winter","ACCESS1-0","svm"
46.8176098462075,46.8176098462075,"DEP","MAC","winter","ACCESS1-0","svm"
