"Overall","variable","sp","climate","season","method"
100,"ICE","SES","NorESM1-M","summer","gbm"
36.0143590804244,"SST","SES","NorESM1-M","summer","gbm"
2.25212844671177,"SSTg","SES","NorESM1-M","summer","gbm"
4.70226706568871,"WIN","SES","NorESM1-M","summer","gbm"
69.0450043665434,"WINu","SES","NorESM1-M","summer","gbm"
44.5898225562424,"WINv","SES","NorESM1-M","summer","gbm"
5.29305005116172,"CUR","SES","NorESM1-M","summer","gbm"
0,"CURu","SES","NorESM1-M","summer","gbm"
6.68902264590744,"CURv","SES","NorESM1-M","summer","gbm"
58.973545334992,"SSH","SES","NorESM1-M","summer","gbm"
54.7694412672107,"SSHg","SES","NorESM1-M","summer","gbm"
49.6949754425757,"DEP","SES","NorESM1-M","summer","gbm"
