"Overall","variable","sp","climate","season","method"
0,"ICE","WAB","BCC-CSM1.1","summer","rf"
58.0481339649421,"SST","WAB","BCC-CSM1.1","summer","rf"
30.145742888093,"SSTg","WAB","BCC-CSM1.1","summer","rf"
40.3681245417039,"WINu","WAB","BCC-CSM1.1","summer","rf"
41.3938050361426,"WINv","WAB","BCC-CSM1.1","summer","rf"
38.6988990170176,"CURu","WAB","BCC-CSM1.1","summer","rf"
47.7324561880307,"CURv","WAB","BCC-CSM1.1","summer","rf"
81.8133940669819,"SSH","WAB","BCC-CSM1.1","summer","rf"
38.6465201717262,"SSHg","WAB","BCC-CSM1.1","summer","rf"
100,"DEP","WAB","BCC-CSM1.1","summer","rf"
