"Overall","variable","sp","season","climate","method"
8.51849634492968,"ICE","IYA","summer","ACCESS1-0","ann"
27.1832892748974,"SST","IYA","summer","ACCESS1-0","ann"
0,"WINu","IYA","summer","ACCESS1-0","ann"
31.0722253636343,"WINv","IYA","summer","ACCESS1-0","ann"
88.7439809193744,"WIN","IYA","summer","ACCESS1-0","ann"
22.850010355976,"CURu","IYA","summer","ACCESS1-0","ann"
48.2516301234864,"CURv","IYA","summer","ACCESS1-0","ann"
97.076316788909,"CUR","IYA","summer","ACCESS1-0","ann"
46.3424398901645,"SSH","IYA","summer","ACCESS1-0","ann"
10.3822689252792,"SSHg","IYA","summer","ACCESS1-0","ann"
73.2278659956603,"SSTg","IYA","summer","ACCESS1-0","ann"
100,"DEP","IYA","summer","ACCESS1-0","ann"
