"Overall","variable","sp","climate","season","method"
0,"ICE","LMS","ACCESS1-0","winter","rf"
86.8836929528446,"SST","LMS","ACCESS1-0","winter","rf"
34.0947868257167,"SSTg","LMS","ACCESS1-0","winter","rf"
100,"WINu","LMS","ACCESS1-0","winter","rf"
58.7435489545242,"WINv","LMS","ACCESS1-0","winter","rf"
44.0407679933828,"CURu","LMS","ACCESS1-0","winter","rf"
46.4001156316943,"CURv","LMS","ACCESS1-0","winter","rf"
86.6815601447197,"SSH","LMS","ACCESS1-0","winter","rf"
25.3358163316302,"SSHg","LMS","ACCESS1-0","winter","rf"
39.160917045732,"DEP","LMS","ACCESS1-0","winter","rf"
