"Overall","variable","sp","season","climate","method"
0,"ICE","SRP","summer","CanESM2","ann"
100,"SST","SRP","summer","CanESM2","ann"
27.9212560586773,"WINu","SRP","summer","CanESM2","ann"
35.5019913028266,"WINv","SRP","summer","CanESM2","ann"
26.7524324510056,"WIN","SRP","summer","CanESM2","ann"
0.986900361370481,"CURu","SRP","summer","CanESM2","ann"
0.779859746712081,"CURv","SRP","summer","CanESM2","ann"
0.553272946377742,"CUR","SRP","summer","CanESM2","ann"
2.6643394576007,"SSH","SRP","summer","CanESM2","ann"
0.101344693002979,"SSHg","SRP","summer","CanESM2","ann"
0.201672124119921,"SSTg","SRP","summer","CanESM2","ann"
64.7563549242554,"DEP","SRP","summer","CanESM2","ann"
