"Overall","variable","sp","season","climate","method"
NA,"WINu","WAB","summer","CanESM2","gam"
NA,"WINv","WAB","summer","CanESM2","gam"
NA,"WIN","WAB","summer","CanESM2","gam"
NA,"SST","WAB","summer","CanESM2","gam"
NA,"SSH","WAB","summer","CanESM2","gam"
NA,"SSHg","WAB","summer","CanESM2","gam"
NA,"SSTg","WAB","summer","CanESM2","gam"
0,"CURu","WAB","summer","CanESM2","gam"
0,"CURv","WAB","summer","CanESM2","gam"
NA,"CUR","WAB","summer","CanESM2","gam"
NA,"DEP","WAB","summer","CanESM2","gam"
