"Overall","variable","sp","season","climate","method"
34.2882939334158,"ICE","NGP","winter","CMCC-CM","ann"
63.7242555712264,"SST","NGP","winter","CMCC-CM","ann"
100,"WINu","NGP","winter","CMCC-CM","ann"
8.51354323006092,"WINv","NGP","winter","CMCC-CM","ann"
82.8495565309263,"WIN","NGP","winter","CMCC-CM","ann"
65.5807481506235,"CURu","NGP","winter","CMCC-CM","ann"
19.9629090092806,"CURv","NGP","winter","CMCC-CM","ann"
19.8176191533315,"CUR","NGP","winter","CMCC-CM","ann"
22.9637833539549,"SSH","NGP","winter","CMCC-CM","ann"
0,"SSHg","NGP","winter","CMCC-CM","ann"
11.1989739641554,"SSTg","NGP","winter","CMCC-CM","ann"
33.6144822616381,"DEP","NGP","winter","CMCC-CM","ann"
