"Overall","variable","sp","season","climate","method"
3.54986657677001,"ICE","SFS","summer","CMCC-CM","ann"
97.5140697321224,"SST","SFS","summer","CMCC-CM","ann"
100,"WINu","SFS","summer","CMCC-CM","ann"
70.6197754114026,"WINv","SFS","summer","CMCC-CM","ann"
94.4072448911108,"WIN","SFS","summer","CMCC-CM","ann"
52.9634529323199,"CURu","SFS","summer","CMCC-CM","ann"
13.0029111846577,"CURv","SFS","summer","CMCC-CM","ann"
54.8645030560878,"CUR","SFS","summer","CMCC-CM","ann"
73.7587019304014,"SSH","SFS","summer","CMCC-CM","ann"
0,"SSHg","SFS","summer","CMCC-CM","ann"
0.578046838478158,"SSTg","SFS","summer","CMCC-CM","ann"
47.5591720928469,"DEP","SFS","summer","CMCC-CM","ann"
