"Overall","variable","sp","season","climate","method"
22.1381495934853,"ICE","LMS","summer","CMCC-CM","ann"
10.5374879114578,"SST","LMS","summer","CMCC-CM","ann"
18.5781684144052,"WINu","LMS","summer","CMCC-CM","ann"
29.1845461351042,"WINv","LMS","summer","CMCC-CM","ann"
25.9454584789204,"WIN","LMS","summer","CMCC-CM","ann"
26.2975388707066,"CURu","LMS","summer","CMCC-CM","ann"
7.70902317218808,"CURv","LMS","summer","CMCC-CM","ann"
9.10213614517794,"CUR","LMS","summer","CMCC-CM","ann"
11.6735478408218,"SSH","LMS","summer","CMCC-CM","ann"
0,"SSHg","LMS","summer","CMCC-CM","ann"
15.9593770695367,"SSTg","LMS","summer","CMCC-CM","ann"
100,"DEP","LMS","summer","CMCC-CM","ann"
