"Overall","variable","sp","season","climate","method"
0.512620158217668,"ICE","IYA","summer","NorESM1-M","gam"
24.4055353885677,"WINu","IYA","summer","NorESM1-M","gam"
16.7011981585519,"WINv","IYA","summer","NorESM1-M","gam"
0,"WIN","IYA","summer","NorESM1-M","gam"
76.5502241528308,"CURv","IYA","summer","NorESM1-M","gam"
100,"CURu","IYA","summer","NorESM1-M","gam"
78.2125351563755,"SST","IYA","summer","NorESM1-M","gam"
39.430138767625,"SSH","IYA","summer","NorESM1-M","gam"
17.1149877980125,"SSHg","IYA","summer","NorESM1-M","gam"
20.7950992385398,"SSTg","IYA","summer","NorESM1-M","gam"
19.4747683418871,"CUR","IYA","summer","NorESM1-M","gam"
74.1043390079831,"DEP","IYA","summer","NorESM1-M","gam"
