"Overall","variable","sp","season","climate","method"
0,"ICE","MAC","summer","GISS-E2-H-CC","gbm"
4.61872186964086,"SST","MAC","summer","GISS-E2-H-CC","gbm"
3.40229220338686,"WINu","MAC","summer","GISS-E2-H-CC","gbm"
6.71635417808759,"WINv","MAC","summer","GISS-E2-H-CC","gbm"
1.93859486748007,"WIN","MAC","summer","GISS-E2-H-CC","gbm"
17.8101353128606,"CURu","MAC","summer","GISS-E2-H-CC","gbm"
17.0787862212494,"CURv","MAC","summer","GISS-E2-H-CC","gbm"
14.2463966664877,"CUR","MAC","summer","GISS-E2-H-CC","gbm"
45.5888854561102,"SSTg","MAC","summer","GISS-E2-H-CC","gbm"
100,"DEP","MAC","summer","GISS-E2-H-CC","gbm"
