"Overall","variable","sp","season","climate","method"
11.0758673633515,"ICE","SES","winter","BCC-CSM1.1","ann"
79.8012012827218,"SST","SES","winter","BCC-CSM1.1","ann"
79.6877830002217,"WINu","SES","winter","BCC-CSM1.1","ann"
69.8893914392004,"WINv","SES","winter","BCC-CSM1.1","ann"
100,"WIN","SES","winter","BCC-CSM1.1","ann"
5.13686579334391,"CURu","SES","winter","BCC-CSM1.1","ann"
10.9146124711405,"CURv","SES","winter","BCC-CSM1.1","ann"
14.0583967849461,"CUR","SES","winter","BCC-CSM1.1","ann"
0,"SSH","SES","winter","BCC-CSM1.1","ann"
3.45801366373224,"SSHg","SES","winter","BCC-CSM1.1","ann"
2.94413869317747,"SSTg","SES","winter","BCC-CSM1.1","ann"
12.7162334081009,"DEP","SES","winter","BCC-CSM1.1","ann"
