"Overall","variable","sp","climate","season","method"
0,"ICE","SES","MIROC-ESM","summer","gbm"
81.3784011767226,"SST","SES","MIROC-ESM","summer","gbm"
33.8165185634023,"SSTg","SES","MIROC-ESM","summer","gbm"
35.6874211998611,"WIN","SES","MIROC-ESM","summer","gbm"
13.3579417216297,"WINu","SES","MIROC-ESM","summer","gbm"
46.1682454737033,"WINv","SES","MIROC-ESM","summer","gbm"
9.52528001098179,"CUR","SES","MIROC-ESM","summer","gbm"
11.2444375261237,"CURu","SES","MIROC-ESM","summer","gbm"
66.992118489596,"CURv","SES","MIROC-ESM","summer","gbm"
100,"SSH","SES","MIROC-ESM","summer","gbm"
49.3431634776666,"SSHg","SES","MIROC-ESM","summer","gbm"
51.7674974427173,"DEP","SES","MIROC-ESM","summer","gbm"
