"Overall","variable","sp","climate","season","method"
0,"ICE","KIN","BCC-CSM1.1","winter","rf"
67.5352252930468,"SST","KIN","BCC-CSM1.1","winter","rf"
39.8982981418307,"SSTg","KIN","BCC-CSM1.1","winter","rf"
53.1306424440888,"WINu","KIN","BCC-CSM1.1","winter","rf"
18.6424490593184,"WINv","KIN","BCC-CSM1.1","winter","rf"
26.672983159116,"CURu","KIN","BCC-CSM1.1","winter","rf"
26.1458242333294,"CURv","KIN","BCC-CSM1.1","winter","rf"
100,"SSH","KIN","BCC-CSM1.1","winter","rf"
71.2897541445156,"SSHg","KIN","BCC-CSM1.1","winter","rf"
57.4687181084815,"DEP","KIN","BCC-CSM1.1","winter","rf"
