"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","BCC-CSM1.1","winter","rf"
54.8247522916709,"SST","AFS","BCC-CSM1.1","winter","rf"
31.6517324774005,"SSTg","AFS","BCC-CSM1.1","winter","rf"
53.256034660998,"WINu","AFS","BCC-CSM1.1","winter","rf"
27.0592512980356,"WINv","AFS","BCC-CSM1.1","winter","rf"
43.518783711134,"CURu","AFS","BCC-CSM1.1","winter","rf"
52.7537561681006,"CURv","AFS","BCC-CSM1.1","winter","rf"
89.9941574053195,"SSH","AFS","BCC-CSM1.1","winter","rf"
39.924749228577,"SSHg","AFS","BCC-CSM1.1","winter","rf"
100,"DEP","AFS","BCC-CSM1.1","winter","rf"
