"Overall","variable","sp","season","climate","method"
40.7762689914577,"ICE","NGP","winter","BCC-CSM1.1","ann"
54.5686168254969,"SST","NGP","winter","BCC-CSM1.1","ann"
78.8141575587619,"WINu","NGP","winter","BCC-CSM1.1","ann"
31.8756399712429,"WINv","NGP","winter","BCC-CSM1.1","ann"
100,"WIN","NGP","winter","BCC-CSM1.1","ann"
21.4139858172808,"CURu","NGP","winter","BCC-CSM1.1","ann"
53.9091123218387,"CURv","NGP","winter","BCC-CSM1.1","ann"
27.3808107908696,"CUR","NGP","winter","BCC-CSM1.1","ann"
69.1431783346599,"SSH","NGP","winter","BCC-CSM1.1","ann"
0,"SSHg","NGP","winter","BCC-CSM1.1","ann"
16.648264868938,"SSTg","NGP","winter","BCC-CSM1.1","ann"
39.4137962148688,"DEP","NGP","winter","BCC-CSM1.1","ann"
