"Overall","variable","sp","season","climate","method"
0,"ICE","SES","winter","BCC-CSM1.1","gbm"
36.0994556464254,"SST","SES","winter","BCC-CSM1.1","gbm"
18.9441309214001,"WINu","SES","winter","BCC-CSM1.1","gbm"
27.3164084816741,"WINv","SES","winter","BCC-CSM1.1","gbm"
14.7705046246373,"WIN","SES","winter","BCC-CSM1.1","gbm"
26.5433597621973,"CURu","SES","winter","BCC-CSM1.1","gbm"
37.758651978941,"CURv","SES","winter","BCC-CSM1.1","gbm"
26.9426524410031,"CUR","SES","winter","BCC-CSM1.1","gbm"
51.2783773851052,"SSH","SES","winter","BCC-CSM1.1","gbm"
42.4202022353525,"SSHg","SES","winter","BCC-CSM1.1","gbm"
34.3286617739439,"SSTg","SES","winter","BCC-CSM1.1","gbm"
100,"DEP","SES","winter","BCC-CSM1.1","gbm"
