"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","NorESM1-M","winter","gbm"
67.6255603207644,"SST","SRP","NorESM1-M","winter","gbm"
68.3766391483768,"SSTg","SRP","NorESM1-M","winter","gbm"
60.5924039391533,"WIN","SRP","NorESM1-M","winter","gbm"
58.6249120547662,"WINu","SRP","NorESM1-M","winter","gbm"
49.6074108297574,"WINv","SRP","NorESM1-M","winter","gbm"
36.393270022274,"CUR","SRP","NorESM1-M","winter","gbm"
47.6899570548275,"CURu","SRP","NorESM1-M","winter","gbm"
62.2459863109175,"CURv","SRP","NorESM1-M","winter","gbm"
81.08450176274,"SSH","SRP","NorESM1-M","winter","gbm"
53.9586575663009,"SSHg","SRP","NorESM1-M","winter","gbm"
100,"DEP","SRP","NorESM1-M","winter","gbm"
