"Overall","variable","sp","season","climate","method"
NA,"WINu","SES","summer","GISS-E2-H-CC","gam"
NA,"SST","SES","summer","GISS-E2-H-CC","gam"
NA,"WINv","SES","summer","GISS-E2-H-CC","gam"
NA,"WIN","SES","summer","GISS-E2-H-CC","gam"
NA,"SSTg","SES","summer","GISS-E2-H-CC","gam"
0,"CURu","SES","summer","GISS-E2-H-CC","gam"
0,"CURv","SES","summer","GISS-E2-H-CC","gam"
0,"CUR","SES","summer","GISS-E2-H-CC","gam"
NA,"DEP","SES","summer","GISS-E2-H-CC","gam"
