"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","ACCESS1-0","winter","gbm"
7.84846483441867,"SST","AFS","ACCESS1-0","winter","gbm"
26.5806356008428,"SSTg","AFS","ACCESS1-0","winter","gbm"
3.13844650963744,"WIN","AFS","ACCESS1-0","winter","gbm"
69.0877956675503,"WINu","AFS","ACCESS1-0","winter","gbm"
37.9296618595124,"WINv","AFS","ACCESS1-0","winter","gbm"
2.23312031695611,"CUR","AFS","ACCESS1-0","winter","gbm"
6.03529081793745,"CURu","AFS","ACCESS1-0","winter","gbm"
14.0887759727419,"CURv","AFS","ACCESS1-0","winter","gbm"
100,"SSH","AFS","ACCESS1-0","winter","gbm"
13.7571311109069,"SSHg","AFS","ACCESS1-0","winter","gbm"
11.094180760327,"DEP","AFS","ACCESS1-0","winter","gbm"
