"Overall","variable","sp","season","climate","method"
44.6065912791677,"ICE","AFS","winter","NorESM1-M","ann"
43.5598823557842,"SST","AFS","winter","NorESM1-M","ann"
67.5362080793222,"WINu","AFS","winter","NorESM1-M","ann"
100,"WINv","AFS","winter","NorESM1-M","ann"
83.01763685856,"WIN","AFS","winter","NorESM1-M","ann"
64.409148365755,"CURu","AFS","winter","NorESM1-M","ann"
0,"CURv","AFS","winter","NorESM1-M","ann"
21.6953834003447,"CUR","AFS","winter","NorESM1-M","ann"
74.2093923432689,"SSH","AFS","winter","NorESM1-M","ann"
83.1483848471023,"SSHg","AFS","winter","NorESM1-M","ann"
42.2988951190244,"SSTg","AFS","winter","NorESM1-M","ann"
34.7644267156412,"DEP","AFS","winter","NorESM1-M","ann"
