"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","CMCC-CM","summer","rf"
15.1220809872682,"SST","ORC","CMCC-CM","summer","rf"
9.09710621610381,"SSTg","ORC","CMCC-CM","summer","rf"
20.5123979778182,"WINu","ORC","CMCC-CM","summer","rf"
13.2035367879828,"WINv","ORC","CMCC-CM","summer","rf"
9.64759838102337,"CURu","ORC","CMCC-CM","summer","rf"
11.1755367953122,"CURv","ORC","CMCC-CM","summer","rf"
24.3293241119272,"SSH","ORC","CMCC-CM","summer","rf"
10.8155540751843,"SSHg","ORC","CMCC-CM","summer","rf"
100,"DEP","ORC","CMCC-CM","summer","rf"
