"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","CMCC-CM","winter","rf"
1.97130321459836,"SST","ORC","CMCC-CM","winter","rf"
3.58382254143348,"SSTg","ORC","CMCC-CM","winter","rf"
4.87917195795581,"WINu","ORC","CMCC-CM","winter","rf"
6.4217236044419,"WINv","ORC","CMCC-CM","winter","rf"
6.63345622947106,"CURu","ORC","CMCC-CM","winter","rf"
12.8491268926946,"CURv","ORC","CMCC-CM","winter","rf"
1.85500424348031,"SSH","ORC","CMCC-CM","winter","rf"
7.99950159186561,"SSHg","ORC","CMCC-CM","winter","rf"
100,"DEP","ORC","CMCC-CM","winter","rf"
