"Obs","Sim","variable","sp","season","climate","method"
36.18908911026,36.18908911026,"ICE","DMS","winter","EC-EARTH","svm"
94.7439314879556,94.7439314879556,"SST","DMS","winter","EC-EARTH","svm"
3.72127571943802,3.72127571943802,"WINu","DMS","winter","EC-EARTH","svm"
3.64552078013402,3.64552078013402,"WINv","DMS","winter","EC-EARTH","svm"
9.99868711281014,9.99868711281014,"WIN","DMS","winter","EC-EARTH","svm"
23.5543615819319,23.5543615819319,"CURu","DMS","winter","EC-EARTH","svm"
15.1347659381909,15.1347659381909,"CURv","DMS","winter","EC-EARTH","svm"
7.046928803611,7.046928803611,"CUR","DMS","winter","EC-EARTH","svm"
100,100,"SSH","DMS","winter","EC-EARTH","svm"
0,0,"SSHg","DMS","winter","EC-EARTH","svm"
29.1293395520677,29.1293395520677,"SSTg","DMS","winter","EC-EARTH","svm"
0.907508204881179,0.907508204881179,"DEP","DMS","winter","EC-EARTH","svm"
