"Overall","variable","sp","season","climate","method"
100,"ICE","IYA","winter","GISS-E2-H-CC","ann"
28.2089000365335,"SST","IYA","winter","GISS-E2-H-CC","ann"
54.2256960487499,"WINu","IYA","winter","GISS-E2-H-CC","ann"
50.046732303529,"WINv","IYA","winter","GISS-E2-H-CC","ann"
79.7547943386662,"WIN","IYA","winter","GISS-E2-H-CC","ann"
38.6153988713619,"CURu","IYA","winter","GISS-E2-H-CC","ann"
27.3645141677891,"CURv","IYA","winter","GISS-E2-H-CC","ann"
44.8797744938046,"CUR","IYA","winter","GISS-E2-H-CC","ann"
0,"SSTg","IYA","winter","GISS-E2-H-CC","ann"
88.4310118174627,"DEP","IYA","winter","GISS-E2-H-CC","ann"
