"Overall","variable","sp","season","climate","method"
6.24647825852503,"ICE","SES","summer","CanESM2","ann"
64.8748058708317,"SST","SES","summer","CanESM2","ann"
35.0726932701742,"WINu","SES","summer","CanESM2","ann"
16.094398494129,"WINv","SES","summer","CanESM2","ann"
31.367500392823,"WIN","SES","summer","CanESM2","ann"
10.9087825406057,"CURu","SES","summer","CanESM2","ann"
4.06773222973707,"CURv","SES","summer","CanESM2","ann"
0,"CUR","SES","summer","CanESM2","ann"
8.13797560425549,"SSH","SES","summer","CanESM2","ann"
3.86474494818559,"SSHg","SES","summer","CanESM2","ann"
2.20561967442574,"SSTg","SES","summer","CanESM2","ann"
100,"DEP","SES","summer","CanESM2","ann"
