"Overall","variable","sp","season","climate","method"
17.3526167313805,"ICE","KIN","winter","ACCESS1-0","ann"
65.8685715486748,"SST","KIN","winter","ACCESS1-0","ann"
61.4205670089442,"WINu","KIN","winter","ACCESS1-0","ann"
62.0559415753792,"WINv","KIN","winter","ACCESS1-0","ann"
95.0721034830228,"WIN","KIN","winter","ACCESS1-0","ann"
12.0410296283878,"CURu","KIN","winter","ACCESS1-0","ann"
0,"CURv","KIN","winter","ACCESS1-0","ann"
27.4508986883408,"CUR","KIN","winter","ACCESS1-0","ann"
37.9323549707587,"SSH","KIN","winter","ACCESS1-0","ann"
5.88246452753767,"SSHg","KIN","winter","ACCESS1-0","ann"
9.1487767298402,"SSTg","KIN","winter","ACCESS1-0","ann"
100,"DEP","KIN","winter","ACCESS1-0","ann"
