"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","NGP","winter","CMCC-CM","svm"
59.9924242308345,59.9924242308345,"SST","NGP","winter","CMCC-CM","svm"
31.8185670597846,31.8185670597846,"WINu","NGP","winter","CMCC-CM","svm"
15.9969525581225,15.9969525581225,"WINv","NGP","winter","CMCC-CM","svm"
35.3557536528762,35.3557536528762,"WIN","NGP","winter","CMCC-CM","svm"
32.3248218118511,32.3248218118511,"CURu","NGP","winter","CMCC-CM","svm"
1.85706090141252,1.85706090141252,"CURv","NGP","winter","CMCC-CM","svm"
27.9877979937675,27.9877979937675,"CUR","NGP","winter","CMCC-CM","svm"
17.204528939224,17.204528939224,"SSH","NGP","winter","CMCC-CM","svm"
5.79567758921649,5.79567758921649,"SSHg","NGP","winter","CMCC-CM","svm"
8.42391874712207,8.42391874712207,"SSTg","NGP","winter","CMCC-CM","svm"
100,100,"DEP","NGP","winter","CMCC-CM","svm"
