"Overall","variable","sp","season","climate","method"
0.634140221174366,"ICE","ORC","summer","ACCESS1-0","ann"
70.2976277762641,"SST","ORC","summer","ACCESS1-0","ann"
65.5550258709195,"WINu","ORC","summer","ACCESS1-0","ann"
100,"WINv","ORC","summer","ACCESS1-0","ann"
58.3258614449531,"WIN","ORC","summer","ACCESS1-0","ann"
25.5595579794825,"CURu","ORC","summer","ACCESS1-0","ann"
24.8480372691635,"CURv","ORC","summer","ACCESS1-0","ann"
46.7618089893052,"CUR","ORC","summer","ACCESS1-0","ann"
9.44829227524854,"SSH","ORC","summer","ACCESS1-0","ann"
0,"SSHg","ORC","summer","ACCESS1-0","ann"
0.772289796161299,"SSTg","ORC","summer","ACCESS1-0","ann"
56.5583740771633,"DEP","ORC","summer","ACCESS1-0","ann"
