"Overall","variable","sp","climate","season","method"
0,"ICE","WAB","ACCESS1-0","summer","rf"
57.7487298359414,"SST","WAB","ACCESS1-0","summer","rf"
35.9782095771284,"SSTg","WAB","ACCESS1-0","summer","rf"
43.9518506586671,"WINu","WAB","ACCESS1-0","summer","rf"
29.6834688565415,"WINv","WAB","ACCESS1-0","summer","rf"
38.7156841146726,"CURu","WAB","ACCESS1-0","summer","rf"
41.4629448451087,"CURv","WAB","ACCESS1-0","summer","rf"
77.2508675864918,"SSH","WAB","ACCESS1-0","summer","rf"
40.0620163845711,"SSHg","WAB","ACCESS1-0","summer","rf"
100,"DEP","WAB","ACCESS1-0","summer","rf"
