"Overall","variable","sp","climate","season","method"
6.49985516098375,"ICE","SES","CMCC-CM","summer","gbm"
82.3629868325992,"SST","SES","CMCC-CM","summer","gbm"
0.183384220116245,"SSTg","SES","CMCC-CM","summer","gbm"
0,"WIN","SES","CMCC-CM","summer","gbm"
12.9012530483329,"WINu","SES","CMCC-CM","summer","gbm"
0.661356876276348,"WINv","SES","CMCC-CM","summer","gbm"
0.326521471966719,"CUR","SES","CMCC-CM","summer","gbm"
15.3393500467422,"CURu","SES","CMCC-CM","summer","gbm"
11.7713598160376,"CURv","SES","CMCC-CM","summer","gbm"
100,"SSH","SES","CMCC-CM","summer","gbm"
67.4102860451547,"SSHg","SES","CMCC-CM","summer","gbm"
6.27675121848231,"DEP","SES","CMCC-CM","summer","gbm"
