"Obs","Sim","variable","sp","season","climate","method"
2.8719659822812,2.8719659822812,"ICE","LMS","summer","EC-EARTH","svm"
77.011118101575,77.011118101575,"SST","LMS","summer","EC-EARTH","svm"
1.13706558823122,1.13706558823122,"WINu","LMS","summer","EC-EARTH","svm"
22.9824795039327,22.9824795039327,"WINv","LMS","summer","EC-EARTH","svm"
0,0,"WIN","LMS","summer","EC-EARTH","svm"
30.3944890120516,30.3944890120516,"CURu","LMS","summer","EC-EARTH","svm"
60.7347070002832,60.7347070002832,"CURv","LMS","summer","EC-EARTH","svm"
43.7718998040766,43.7718998040766,"CUR","LMS","summer","EC-EARTH","svm"
100,100,"SSH","LMS","summer","EC-EARTH","svm"
53.3307971821631,53.3307971821631,"SSHg","LMS","summer","EC-EARTH","svm"
88.6253456811581,88.6253456811581,"SSTg","LMS","summer","EC-EARTH","svm"
33.8033944278115,33.8033944278115,"DEP","LMS","summer","EC-EARTH","svm"
