"Overall","variable","sp","season","climate","method"
0,"ICE","AFS","summer","CanESM2","rf"
31.1743067477395,"SST","AFS","summer","CanESM2","rf"
12.1019742087643,"WINu","AFS","summer","CanESM2","rf"
11.0513405506695,"WINv","AFS","summer","CanESM2","rf"
13.0024920134541,"WIN","AFS","summer","CanESM2","rf"
25.6244181688877,"CURu","AFS","summer","CanESM2","rf"
40.7795377332595,"CURv","AFS","summer","CanESM2","rf"
21.9924205270608,"CUR","AFS","summer","CanESM2","rf"
73.436106769017,"SSH","AFS","summer","CanESM2","rf"
26.4946801684598,"SSHg","AFS","summer","CanESM2","rf"
40.6915998095327,"SSTg","AFS","summer","CanESM2","rf"
100,"DEP","AFS","summer","CanESM2","rf"
