"Overall","variable","sp","climate","season","method"
0,"ICE","SFS","BCC-CSM1.1","winter","rf"
85.6605209470134,"SST","SFS","BCC-CSM1.1","winter","rf"
76.96364471852,"SSTg","SFS","BCC-CSM1.1","winter","rf"
48.6573354900796,"WINu","SFS","BCC-CSM1.1","winter","rf"
28.6422831894816,"WINv","SFS","BCC-CSM1.1","winter","rf"
47.5644400895357,"CURu","SFS","BCC-CSM1.1","winter","rf"
39.5946666245595,"CURv","SFS","BCC-CSM1.1","winter","rf"
100,"SSH","SFS","BCC-CSM1.1","winter","rf"
38.2577893839278,"SSHg","SFS","BCC-CSM1.1","winter","rf"
87.8923193691774,"DEP","SFS","BCC-CSM1.1","winter","rf"
