"Overall","variable","sp","climate","season","method"
0,"ICE","KIN","BCC-CSM1.1","winter","gbm"
25.4142418808181,"SST","KIN","BCC-CSM1.1","winter","gbm"
15.8711383478927,"SSTg","KIN","BCC-CSM1.1","winter","gbm"
8.90539832584706,"WIN","KIN","BCC-CSM1.1","winter","gbm"
21.5912748754404,"WINu","KIN","BCC-CSM1.1","winter","gbm"
33.3314303983374,"WINv","KIN","BCC-CSM1.1","winter","gbm"
7.46745534082528,"CUR","KIN","BCC-CSM1.1","winter","gbm"
10.1590015064924,"CURu","KIN","BCC-CSM1.1","winter","gbm"
19.0204886879367,"CURv","KIN","BCC-CSM1.1","winter","gbm"
62.4025805604586,"SSH","KIN","BCC-CSM1.1","winter","gbm"
43.3208741099268,"SSHg","KIN","BCC-CSM1.1","winter","gbm"
100,"DEP","KIN","BCC-CSM1.1","winter","gbm"
