"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","SFS","winter","ACCESS1-0","svm"
88.2985584978415,88.2985584978415,"SST","SFS","winter","ACCESS1-0","svm"
74.5966382191294,74.5966382191294,"WINu","SFS","winter","ACCESS1-0","svm"
3.83056905886572,3.83056905886572,"WINv","SFS","winter","ACCESS1-0","svm"
77.2879070170546,77.2879070170546,"WIN","SFS","winter","ACCESS1-0","svm"
25.9774834487033,25.9774834487033,"CURu","SFS","winter","ACCESS1-0","svm"
32.9869197932734,32.9869197932734,"CURv","SFS","winter","ACCESS1-0","svm"
8.42288083417148,8.42288083417148,"CUR","SFS","winter","ACCESS1-0","svm"
100,100,"SSH","SFS","winter","ACCESS1-0","svm"
21.3644770310088,21.3644770310088,"SSHg","SFS","winter","ACCESS1-0","svm"
92.0524373731966,92.0524373731966,"SSTg","SFS","winter","ACCESS1-0","svm"
16.9544235578932,16.9544235578932,"DEP","SFS","winter","ACCESS1-0","svm"
