"Overall","variable","sp","season","climate","method"
19.0242779984195,"ICE","ORC","summer","CMCC-CM","ann"
54.3978929440015,"SST","ORC","summer","CMCC-CM","ann"
100,"WINu","ORC","summer","CMCC-CM","ann"
92.6129204455954,"WINv","ORC","summer","CMCC-CM","ann"
90.2517495674584,"WIN","ORC","summer","CMCC-CM","ann"
45.9403725853945,"CURu","ORC","summer","CMCC-CM","ann"
1.7106503998637,"CURv","ORC","summer","CMCC-CM","ann"
21.1445075188913,"CUR","ORC","summer","CMCC-CM","ann"
49.5085289343974,"SSH","ORC","summer","CMCC-CM","ann"
0,"SSHg","ORC","summer","CMCC-CM","ann"
0.431343367057579,"SSTg","ORC","summer","CMCC-CM","ann"
41.7447633469786,"DEP","ORC","summer","CMCC-CM","ann"
