"Overall","variable","sp","season","climate","method"
NA,"WIN","LMS","winter","CanESM2","gam"
0,"WINu","LMS","winter","CanESM2","gam"
0,"WINv","LMS","winter","CanESM2","gam"
NA,"DEP","LMS","winter","CanESM2","gam"
NA,"SST","LMS","winter","CanESM2","gam"
NA,"SSH","LMS","winter","CanESM2","gam"
NA,"SSHg","LMS","winter","CanESM2","gam"
NA,"SSTg","LMS","winter","CanESM2","gam"
0,"CURu","LMS","winter","CanESM2","gam"
0,"CURv","LMS","winter","CanESM2","gam"
0,"CUR","LMS","winter","CanESM2","gam"
