"Overall","variable","sp","season","climate","method"
0,"WINu","LMS","summer","ACCESS1-0","gam"
NA,"WINv","LMS","summer","ACCESS1-0","gam"
0,"WIN","LMS","summer","ACCESS1-0","gam"
0,"CURv","LMS","summer","ACCESS1-0","gam"
0,"CURu","LMS","summer","ACCESS1-0","gam"
0,"CUR","LMS","summer","ACCESS1-0","gam"
NA,"SST","LMS","summer","ACCESS1-0","gam"
NA,"SSH","LMS","summer","ACCESS1-0","gam"
0,"SSHg","LMS","summer","ACCESS1-0","gam"
NA,"SSTg","LMS","summer","ACCESS1-0","gam"
0,"DEP","LMS","summer","ACCESS1-0","gam"
