"Obs","Sim","variable","sp","season","climate","method"
35.0998378697233,35.0998378697233,"ICE","DMS","winter","CMCC-CM","svm"
96.0519648729805,96.0519648729805,"SST","DMS","winter","CMCC-CM","svm"
0,0,"WINu","DMS","winter","CMCC-CM","svm"
0.166759705247063,0.166759705247063,"WINv","DMS","winter","CMCC-CM","svm"
8.99670315946153,8.99670315946153,"WIN","DMS","winter","CMCC-CM","svm"
32.0950046045894,32.0950046045894,"CURu","DMS","winter","CMCC-CM","svm"
20.0307967374438,20.0307967374438,"CURv","DMS","winter","CMCC-CM","svm"
20.9208974771397,20.9208974771397,"CUR","DMS","winter","CMCC-CM","svm"
100,100,"SSH","DMS","winter","CMCC-CM","svm"
12.1868662860663,12.1868662860663,"SSHg","DMS","winter","CMCC-CM","svm"
50.9088608211934,50.9088608211934,"SSTg","DMS","winter","CMCC-CM","svm"
4.19580256783084,4.19580256783084,"DEP","DMS","winter","CMCC-CM","svm"
