"Overall","variable","sp","season","climate","method"
18.1071460926153,"ICE","SFS","summer","ACCESS1-0","ann"
46.0903388601353,"SST","SFS","summer","ACCESS1-0","ann"
57.6707894726538,"WINu","SFS","summer","ACCESS1-0","ann"
0,"WINv","SFS","summer","ACCESS1-0","ann"
45.5533160763092,"WIN","SFS","summer","ACCESS1-0","ann"
47.4361773381779,"CURu","SFS","summer","ACCESS1-0","ann"
28.20825140951,"CURv","SFS","summer","ACCESS1-0","ann"
40.9020455778496,"CUR","SFS","summer","ACCESS1-0","ann"
57.8560040679853,"SSH","SFS","summer","ACCESS1-0","ann"
6.07499035389814,"SSHg","SFS","summer","ACCESS1-0","ann"
50.0039817238702,"SSTg","SFS","summer","ACCESS1-0","ann"
100,"DEP","SFS","summer","ACCESS1-0","ann"
