"Obs","Sim","variable","sp","season","climate","method"
13.8985530231771,13.8985530231771,"ICE","SES","winter","BCC-CSM1.1","svm"
64.3102058990861,64.3102058990861,"SST","SES","winter","BCC-CSM1.1","svm"
8.20545611769891,8.20545611769891,"WINu","SES","winter","BCC-CSM1.1","svm"
0,0,"WINv","SES","winter","BCC-CSM1.1","svm"
17.4176905129368,17.4176905129368,"WIN","SES","winter","BCC-CSM1.1","svm"
40.569931831487,40.569931831487,"CURu","SES","winter","BCC-CSM1.1","svm"
59.7423099956091,59.7423099956091,"CURv","SES","winter","BCC-CSM1.1","svm"
37.6562912760785,37.6562912760785,"CUR","SES","winter","BCC-CSM1.1","svm"
24.3257109060795,24.3257109060795,"SSH","SES","winter","BCC-CSM1.1","svm"
70.6155038267956,70.6155038267956,"SSHg","SES","winter","BCC-CSM1.1","svm"
40.0317629519099,40.0317629519099,"SSTg","SES","winter","BCC-CSM1.1","svm"
100,100,"DEP","SES","winter","BCC-CSM1.1","svm"
