"Overall","variable","sp","season","climate","method"
57.1291929148525,"ICE","SRP","winter","NorESM1-M","ann"
72.7303613071059,"SST","SRP","winter","NorESM1-M","ann"
0,"WINu","SRP","winter","NorESM1-M","ann"
26.3243399148406,"WINv","SRP","winter","NorESM1-M","ann"
42.3892705760873,"WIN","SRP","winter","NorESM1-M","ann"
14.8965018307403,"CURu","SRP","winter","NorESM1-M","ann"
12.5614212946737,"CURv","SRP","winter","NorESM1-M","ann"
31.2806842886808,"CUR","SRP","winter","NorESM1-M","ann"
11.2088184538285,"SSH","SRP","winter","NorESM1-M","ann"
32.3322188673539,"SSHg","SRP","winter","NorESM1-M","ann"
47.7250786777372,"SSTg","SRP","winter","NorESM1-M","ann"
100,"DEP","SRP","winter","NorESM1-M","ann"
