"Obs","Sim","variable","sp","season","climate","method"
3.95905474386568,3.95905474386568,"ICE","KIN","winter","EC-EARTH","svm"
87.9312995680166,87.9312995680166,"SST","KIN","winter","EC-EARTH","svm"
38.4800397471152,38.4800397471152,"WINu","KIN","winter","EC-EARTH","svm"
30.1920910733073,30.1920910733073,"WINv","KIN","winter","EC-EARTH","svm"
41.8715558841923,41.8715558841923,"WIN","KIN","winter","EC-EARTH","svm"
19.2476258398124,19.2476258398124,"CURu","KIN","winter","EC-EARTH","svm"
0,0,"CURv","KIN","winter","EC-EARTH","svm"
22.0407610492989,22.0407610492989,"CUR","KIN","winter","EC-EARTH","svm"
100,100,"SSH","KIN","winter","EC-EARTH","svm"
0.733886368847175,0.733886368847175,"SSHg","KIN","winter","EC-EARTH","svm"
57.3155157364968,57.3155157364968,"SSTg","KIN","winter","EC-EARTH","svm"
5.71920571753467,5.71920571753467,"DEP","KIN","winter","EC-EARTH","svm"
