"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","MIROC-ESM","winter","gbm"
42.8054590145265,"SST","AFS","MIROC-ESM","winter","gbm"
37.7272149542695,"SSTg","AFS","MIROC-ESM","winter","gbm"
28.0208883567815,"WIN","AFS","MIROC-ESM","winter","gbm"
15.9070280231249,"WINu","AFS","MIROC-ESM","winter","gbm"
47.9215567112439,"WINv","AFS","MIROC-ESM","winter","gbm"
26.7392429573648,"CUR","AFS","MIROC-ESM","winter","gbm"
23.3278077699168,"CURu","AFS","MIROC-ESM","winter","gbm"
38.1854542609088,"CURv","AFS","MIROC-ESM","winter","gbm"
80.4772353876782,"SSH","AFS","MIROC-ESM","winter","gbm"
28.3980792569051,"SSHg","AFS","MIROC-ESM","winter","gbm"
100,"DEP","AFS","MIROC-ESM","winter","gbm"
