"Overall","variable","sp","season","climate","method"
0,"ICE","SFS","winter","EC-EARTH","gbm"
76.8449131531425,"SST","SFS","winter","EC-EARTH","gbm"
18.6468981451146,"WINu","SFS","winter","EC-EARTH","gbm"
28.2149833134929,"WINv","SFS","winter","EC-EARTH","gbm"
18.3331006317192,"WIN","SFS","winter","EC-EARTH","gbm"
14.7516813451019,"CURu","SFS","winter","EC-EARTH","gbm"
24.0532020414432,"CURv","SFS","winter","EC-EARTH","gbm"
13.7014916353663,"CUR","SFS","winter","EC-EARTH","gbm"
28.0350478412097,"SSH","SFS","winter","EC-EARTH","gbm"
24.4432320786768,"SSHg","SFS","winter","EC-EARTH","gbm"
65.426962343275,"SSTg","SFS","winter","EC-EARTH","gbm"
100,"DEP","SFS","winter","EC-EARTH","gbm"
