"Overall","variable","sp","season","climate","method"
90.888947453783,"ICE","SES","summer","BCC-CSM1.1","ann"
74.5786869066416,"SST","SES","summer","BCC-CSM1.1","ann"
100,"WINu","SES","summer","BCC-CSM1.1","ann"
19.9171711934604,"WINv","SES","summer","BCC-CSM1.1","ann"
55.6620393921825,"WIN","SES","summer","BCC-CSM1.1","ann"
45.9114560331324,"CURu","SES","summer","BCC-CSM1.1","ann"
41.555271605224,"CURv","SES","summer","BCC-CSM1.1","ann"
44.3218077225726,"CUR","SES","summer","BCC-CSM1.1","ann"
23.7184380780768,"SSH","SES","summer","BCC-CSM1.1","ann"
9.3974757265751,"SSHg","SES","summer","BCC-CSM1.1","ann"
0,"SSTg","SES","summer","BCC-CSM1.1","ann"
36.0969514157256,"DEP","SES","summer","BCC-CSM1.1","ann"
