"Overall","variable","sp","season","climate","method"
48.8094341475135,"ICE","IYA","summer","EC-EARTH","ann"
0,"SST","IYA","summer","EC-EARTH","ann"
51.5343944315644,"WINu","IYA","summer","EC-EARTH","ann"
52.7094820921222,"WINv","IYA","summer","EC-EARTH","ann"
6.9498421987951,"WIN","IYA","summer","EC-EARTH","ann"
13.2136297521022,"CURu","IYA","summer","EC-EARTH","ann"
78.034401550681,"CURv","IYA","summer","EC-EARTH","ann"
30.3342991383431,"CUR","IYA","summer","EC-EARTH","ann"
95.4505752625017,"SSH","IYA","summer","EC-EARTH","ann"
100,"SSHg","IYA","summer","EC-EARTH","ann"
71.4547400778107,"SSTg","IYA","summer","EC-EARTH","ann"
86.255842936988,"DEP","IYA","summer","EC-EARTH","ann"
