"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","MAC","winter","GISS-E2-H-CC","svm"
100,100,"SST","MAC","winter","GISS-E2-H-CC","svm"
61.4252001809422,61.4252001809422,"WINu","MAC","winter","GISS-E2-H-CC","svm"
0.465938218848185,0.465938218848185,"WINv","MAC","winter","GISS-E2-H-CC","svm"
61.0603584894044,61.0603584894044,"WIN","MAC","winter","GISS-E2-H-CC","svm"
59.8983346789884,59.8983346789884,"CURu","MAC","winter","GISS-E2-H-CC","svm"
28.8611252164933,28.8611252164933,"CURv","MAC","winter","GISS-E2-H-CC","svm"
48.0589462545951,48.0589462545951,"CUR","MAC","winter","GISS-E2-H-CC","svm"
61.3543180904249,61.3543180904249,"SSTg","MAC","winter","GISS-E2-H-CC","svm"
59.2568109154036,59.2568109154036,"DEP","MAC","winter","GISS-E2-H-CC","svm"
