"Overall","variable","sp","season","climate","method"
68.0377246111419,"ICE","MAC","winter","CanESM2","ann"
99.9286267669877,"SST","MAC","winter","CanESM2","ann"
100,"WINu","MAC","winter","CanESM2","ann"
80.3864954057143,"WINv","MAC","winter","CanESM2","ann"
75.9361561826009,"WIN","MAC","winter","CanESM2","ann"
33.7386053217081,"CURu","MAC","winter","CanESM2","ann"
31.9964560471464,"CURv","MAC","winter","CanESM2","ann"
37.0192187891611,"CUR","MAC","winter","CanESM2","ann"
44.3030586380353,"SSH","MAC","winter","CanESM2","ann"
0,"SSHg","MAC","winter","CanESM2","ann"
0.659632995259417,"SSTg","MAC","winter","CanESM2","ann"
60.9518660302869,"DEP","MAC","winter","CanESM2","ann"
