"Overall","variable","sp","climate","season","method"
0,"ICE","WAB","CMCC-CM","summer","gbm"
15.0649508795456,"SST","WAB","CMCC-CM","summer","gbm"
41.2089947486739,"SSTg","WAB","CMCC-CM","summer","gbm"
23.1834531610073,"WIN","WAB","CMCC-CM","summer","gbm"
7.67111322094818,"WINu","WAB","CMCC-CM","summer","gbm"
31.3436924815029,"WINv","WAB","CMCC-CM","summer","gbm"
34.8408007554913,"CUR","WAB","CMCC-CM","summer","gbm"
11.2066696806918,"CURu","WAB","CMCC-CM","summer","gbm"
40.3934616574389,"CURv","WAB","CMCC-CM","summer","gbm"
100,"SSH","WAB","CMCC-CM","summer","gbm"
21.4076383330076,"SSHg","WAB","CMCC-CM","summer","gbm"
66.10052693746,"DEP","WAB","CMCC-CM","summer","gbm"
