"Overall","variable","sp","climate","season","method"
0,"ICE","IYA","NorESM1-M","winter","rf"
55.8157217138409,"SST","IYA","NorESM1-M","winter","rf"
36.6583354553157,"SSTg","IYA","NorESM1-M","winter","rf"
20.3361590926969,"WINu","IYA","NorESM1-M","winter","rf"
100,"WINv","IYA","NorESM1-M","winter","rf"
40.5071153012444,"CURu","IYA","NorESM1-M","winter","rf"
25.3079482565674,"CURv","IYA","NorESM1-M","winter","rf"
49.1831229715487,"SSH","IYA","NorESM1-M","winter","rf"
32.7297190734535,"SSHg","IYA","NorESM1-M","winter","rf"
43.1534029163827,"DEP","IYA","NorESM1-M","winter","rf"
