"Overall","variable","sp","climate","season","method"
0,"ICE","IYA","NorESM1-M","winter","gbm"
30.3110585277373,"SST","IYA","NorESM1-M","winter","gbm"
9.2905155439314,"SSTg","IYA","NorESM1-M","winter","gbm"
11.3172612955677,"WIN","IYA","NorESM1-M","winter","gbm"
0.620856631583045,"WINu","IYA","NorESM1-M","winter","gbm"
100,"WINv","IYA","NorESM1-M","winter","gbm"
0.128743661912638,"CUR","IYA","NorESM1-M","winter","gbm"
11.0998379035696,"CURu","IYA","NorESM1-M","winter","gbm"
1.8623764158917,"CURv","IYA","NorESM1-M","winter","gbm"
60.3857001302079,"SSH","IYA","NorESM1-M","winter","gbm"
15.9573732477154,"SSHg","IYA","NorESM1-M","winter","gbm"
14.1828989715457,"DEP","IYA","NorESM1-M","winter","gbm"
