"Overall","variable","sp","season","climate","method"
0,"ICE","DMS","summer","NorESM1-M","gbm"
59.9233184713425,"SST","DMS","summer","NorESM1-M","gbm"
22.2949498579247,"WINu","DMS","summer","NorESM1-M","gbm"
50.9248336317057,"WINv","DMS","summer","NorESM1-M","gbm"
15.5595120704096,"WIN","DMS","summer","NorESM1-M","gbm"
27.8733830922995,"CURu","DMS","summer","NorESM1-M","gbm"
33.8614367301788,"CURv","DMS","summer","NorESM1-M","gbm"
30.7144711567321,"CUR","DMS","summer","NorESM1-M","gbm"
100,"SSH","DMS","summer","NorESM1-M","gbm"
26.7196919998917,"SSHg","DMS","summer","NorESM1-M","gbm"
57.0289545353737,"SSTg","DMS","summer","NorESM1-M","gbm"
76.5969471133697,"DEP","DMS","summer","NorESM1-M","gbm"
